customer_id,customer_name,registration_date,is_vip,order_id,order_date,product_id,product_name,category,unit_price,item_quantity,total_item_price,total_order_value_percentage
42,Customer 42,2024-04-29 09:54:31,False,,2025-01-18 03:40:02,,None,Misc,0.0,0,0.0,0.0
43,Customer 43,2023-02-24 18:34:08,True,,,,None,Misc,0.0,0,0.0,0.0
44,Customer 44,2023-11-25 18:37:47,False,87,2024-10-17 19:30:24,,None,Misc,0.0,0,0.0,0.0
44,Customer 44,2023-11-25 18:37:47,False,87,2024-12-30 19:36:01,,None,Misc,0.0,0,0.0,0.0
44,Customer 44,2023-11-25 18:37:47,False,,2024-12-15 05:57:27,1,Item 1 for Order 90,Misc,114.77,2,229.54,0.0
44,Customer 44,2023-11-25 18:37:47,False,,2024-12-15 05:57:27,2,Item 2 for Order 90,Misc,178.6,1,178.6,0.0
44,Customer 44,2023-11-25 18:37:47,False,,2024-12-15 05:57:27,3,Item 3 for Order 90,Misc,115.55,2,231.1,0.0
44,Customer 44,2023-11-25 18:37:47,False,,2024-12-15 05:57:27,4,Item 4 for Order 90,Misc,216.04,3,648.12,0.0
44,Customer 44,2023-11-25 18:37:47,False,,2024-12-15 05:57:27,5,Item 5 for Order 90,Apparel,0.0,2,0.0,0.0
45,Customer 45,2024-04-09 18:08:49,False,91,,1,Item 1 for Order 91,Electronics,278.99,5,1394.95,0.3217135608856089
45,Customer 45,2024-04-09 18:08:49,False,91,,2,Item 2 for Order 91,Home Goods,54.36,5,271.8,0.06268450184501845
45,Customer 45,2024-04-09 18:08:49,False,91,,3,Item 3 for Order 91,Books,378.45,5,1892.25,0.43640452029520294
45,Customer 45,2024-04-09 18:08:49,False,91,,4,Item 4 for Order 91,Misc,259.0,3,777.0,0.17919741697416974
46,Customer 46,2024-04-17 20:56:25,False,91,2025-03-01 06:38:31,,None,Misc,0.0,0,0.0,0.0
47,Customer 47,2024-04-10 20:00:25,False,,,,None,Misc,0.0,0,0.0,0.0
48,Customer 48,2022-04-22 20:22:30,False,93,2024-02-18 16:59:47,1,Item 1 for Order 93,Apparel,132.21,1,132.21,1.0
49,Customer 49,2022-06-04 23:35:47,False,94,2024-02-05 19:47:12,1,Item 1 for Order 94,Misc,362.76,5,1813.8,0.6690347353627903
49,Customer 49,2022-06-04 23:35:47,False,94,2024-02-05 19:47:12,2,Item 2 for Order 94,Electronics,237.54,1,237.54,0.08761854175657582
49,Customer 49,2022-06-04 23:35:47,False,94,2024-02-05 19:47:12,3,Item 3 for Order 94,Electronics,219.91,3,659.73,0.2433467228806339
49,Customer 49,2022-06-04 23:35:47,False,95,2024-05-18 21:27:32,1,Item 1 for Order 95,Misc,177.56,2,355.12,0.08512617188717284
49,Customer 49,2022-06-04 23:35:47,False,95,2024-05-18 21:27:32,2,Item 2 for Order 95,Misc,499.78,5,2498.8999999999996,0.5990138289278446
49,Customer 49,2022-06-04 23:35:47,False,95,2024-05-18 21:27:32,3,Item 3 for Order 95,Home Goods,377.47,1,377.47,0.09048371283580517
49,Customer 49,2022-06-04 23:35:47,False,95,2024-05-18 21:27:32,4,Item 4 for Order 95,Electronics,235.05,4,940.2,0.22537628634917747
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,1,Item 1 for Order 96,Electronics,87.65,4,350.6,0.09502668390482155
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,2,Item 2 for Order 96,Apparel,353.45,1,353.45,0.09579914839178315
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,3,Item 3 for Order 96,Misc,383.1,4,1532.4,0.41534195783157024
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,4,Item 4 for Order 96,Books,113.72,1,113.72,0.03082268823062266
49,Customer 49,2022-06-04 23:35:47,False,96,2022-11-10 15:46:18,5,Item 5 for Order 96,Apparel,334.83,4,1339.32,0.3630095216412024
50,Customer 50,2022-02-10 22:54:25,False,97,2023-03-13 16:14:22,1,Item 1 for Order 97,Home Goods,297.3,5,1486.5,0.3495056605104452
50,Customer 50,2022-02-10 22:54:25,False,97,2023-03-13 16:14:22,2,Item 2 for Order 97,Apparel,331.61,5,1658.0500000000002,0.3898404711801841
50,Customer 50,2022-02-10 22:54:25,False,97,2023-03-13 16:14:22,3,Item 3 for Order 97,Apparel,91.2,5,456.0,0.10721465266919811
50,Customer 50,2022-02-10 22:54:25,False,97,2023-03-13 16:14:22,4,Item 4 for Order 97,Misc,163.15,4,652.6,0.15343921564017257
50,Customer 50,2022-02-10 22:54:25,False,98,2022-06-17 10:51:19,1,Item 1 for Order 98,Books,412.42,2,824.84,0.6360727037176986
50,Customer 50,2022-02-10 22:54:25,False,98,2022-06-17 10:51:19,2,Item 2 for Order 98,Misc,471.93,1,471.93,0.3639272962823014
50,Customer 50,2022-02-10 22:54:25,False,99,2022-02-11 14:16:49,1,Item 1 for Order 99,Misc,160.34,2,320.68,0.4016030056355667
50,Customer 50,2022-02-10 22:54:25,False,99,2022-02-11 14:16:49,2,Item 2 for Order 99,Home Goods,477.82,1,477.82,0.5983969943644333
